file_name,transcript
599.wav,നമ്മുടെ പ്രഭാത ഭക്ഷണത്തിന്റെ കാര്യത്തില് ഇഡ്ഡലിയ്ക്കുള്ള പ്രാധാന്യം ഒന്നു വേറെ തന്നെയാണ്
600.wav,സർക്കാർ സഹായത്തോടെ കമ്പനിയെ ഇപ്പോൾ രക്ഷിച്ചെടുത്താലും ഉയർന്ന കടബാധ്യതയുള്ള കമ്പനിക്ക് ആറു മാസത്തിലധികം മുന്നോട്ടു പോകാനാകില്ലെന്നാണ് കണക്കാക്കുന്നത്
601.wav,ജൈവ പച്ചക്കറി എന്ന പേരില് ലഭിക്കുന്ന പച്ചക്കറികള് രാസവളവും കീടനാശിനികളും ഉപയോഗിച്ച് ഉത്പാദിപ്പിച്ചതാണോ എന്ന് പരിശോധിക്കാന് യാതൊരു സംവിധാനവും ജില്ലയില്ല
602.wav,പരിസ്ഥിതിയുടെ പേരിലായാലും മനുഷ്യത്വത്തിന്റെ പേരിലായാലും അരാജകത്വം സൃഷ്ടിക്കാനിറങ്ങിത്തിരിക്കുന്നവരെ അറിയാനും ആട്ടിപ്പായിക്കാനും ജനം സജ്ജരാകുന്നുവെന്നതാണ് അതിന് ഏറ്റവും വലിയ തെളിവ്
603.wav,രാവേറെ വൈകിയും ഇത്രയും സജീവമായ നഗരങ്ങൾ ലോകത്ത് മറ്റൊരിടത്തും കാണുക പ്രയാസമാണ്
604.wav,ചൊവ്വാഴ്ച രാത്രിയോടെ ഇവരെ വീട്ടില് നിന്ന് വലിച്ചിറക്കിക്കൊണ്ടുവന്ന ആള്ക്കൂട്ടം പല്ല് അടിച്ചുകൊഴിക്കും മുമ്പ് നിര്ബന്ധിച്ച് മലം തീറ്റിക്കുകയായിരുന്നു
605.wav,ചൊവ്വാഴ്ച ചേർത്തല നഗരസഭാ ടൌൺഹാളിൽ നടന്ന നിധി സമാഹരണത്തിൽ വിവിധ മേഖലകളിൽനിന്നുള്ളവർ സംഭാവനയുമായെത്തി
606.wav,വേങ്ങര മണ്ഡലത്തിൽ ഡെമോക്രാറ്റിക് സോഷ്യൽ ജസ്റ്റിസ് പാർട്ടിയുടെ സ്ഥാനാർത്ഥിയായിയാണ് ഇവർ മത്സരിക്കാനിരുന്നത്
607.wav,ഉത്തര് പ്രദേശ് സ്റ്റേറ്റ് റോഡ് ട്രാന്സ്പോര്ട്ട് കോര്പ്പറേഷന്റെ ആഡംബര ബസിനാണ് യുവതി തീവെച്ചത്
608.wav,ഇതുവരെ പ്രത്യക്ഷപ്പെടാത്ത രീതിയിൽ പുതുമയുള്ള ഒരു ലുക്ക് വേണമെന്നുണ്ടായിരുന്നു എനിക്ക്
609.wav,ചീര പേസ്റ്റ് രൂപപ്പെടുന്നത് വരെ മെഷീൻ പ്രവർത്തിക്കുകയും പെസ്റ്റോ പ്രക്രിയ ചെയ്യുകയും ചെയ്യുന്ന സമയത്ത് ചീരയും പാഴുകളും ചേർക്കുക
610.wav,എറണാകുളം ജില്ലയിൽ സമ്പർക്കത്തിലൂടെ കോവിഡ് ബാധിക്കുന്ന രോഗികളുടെ എണ്ണം ദിനം പ്രതി വർധിക്കുന്ന സാഹചര്യത്തിൽ കൂടുതൽ കണ്ടെയ്ൻമെന്റ് സോണുകൾ പ്രഖ്യാപിച്ചു
611.wav,എല്ലാവരും ഒരുമിച്ചിറങ്ങി ഓരോ വാഹനത്തില് കയറിയതോടെ മന്ത്രിക്ക് പോകാന് വാഹനമില്ലാതായി
612.wav,ജോലി ചെയ്യുമ്പോൾ മെച്ചപ്പെട്ട ശമ്പളവും തൊഴിൽ സാഹചര്യങ്ങളും ഓരോ തൊഴിലാളിയുടെയും അവകാശമാണ്
613.wav,ലോകമെങ്ങുമുള്ള ഇസ്ലാം മത വിശ്വാസികൾക്ക് ജറുസലമിലെ അഖ്സ മോസ്ക്കിൽ പ്രാർഥനക്കെത്താൻ കരാർ വഴിയൊരുക്കുമെന്ന് ട്രംപ് പറഞ്ഞു
614.wav,പുതിയ കണക്കുകൾ പ്രകാരം ഏറ്റവും കൂടുതൽ ബാറുകൾ പ്രവർത്തിക്കുക എറണാകുളം ജില്ലയിലാണ്
615.wav,മാഞ്ചസ്റ്റര് പരിശീലകന് ഹോസെ മൌറീന്യോ കുപിതനാകുകയും ഇയാനിക്കെതിരെ പാഞ്ഞടുക്കുകയും ചെയ്തെങ്കിലും സുരക്ഷാ ഉദ്യോഗസ്ഥര് പ്രശ്നത്തിലിടപെട്ടതിനാല് കൂടുതല് അനിഷ്ട സംഭവങ്ങുണ്ടായില്ല
616.wav,താന് ഭാഗമായ ഫൌണ്ടേഷന് ഫോര് റിസ്റ്റോറേഷന് ഓഫ് നാച്വറല് വാല്യൂസ് ഇതു സംബന്ധിച്ച പൊതുതാത്പ്പര്യ ഹര്ജി സമര്പ്പിക്കുമെന്ന് അദ്ദേഹം പറഞ്ഞു
617.wav,നെയ്മര് ലൈംഗികമായി പീഡിപ്പിച്ചു എന്ന് ആരോപിച്ച യുവതി താനുമായി സംസാരിച്ചതിന്റെ വിവരങ്ങളും യുവതിയുടെ ചിത്രങ്ങളും ഉള്പ്പെടെയുള്ള വീഡിയോ നെയ്മര് പുറത്തുവിടുകയായിരുന്നു
618.wav,ചൈനയില് ഉല്പ്പന്നങ്ങള് പരസ്യം ചെയ്യുന്നതുമായി ബന്ധപ്പെട്ട പുതിയ നിയമങ്ങളാണ് ഷവോമിക്കെതിരെ അന്വേഷണം നടത്താന് അധികൃതര് പരാതിയുടെ അടിസ്ഥാനത്തില് തയ്യാറായിരിക്കുന്നത്
619.wav,അമേരിക്കൻ ഒറ്റ നില വീടുകൾ നിയോഗങ്ങളായി അതിന്റെ വൈവിധ്യം കൊണ്ട് മതിപ്പുളവാക്കുന്നു
620.wav,ഈ ദുരന്തകാലത്ത് മലയാളികള് എങ്ങനെയാണ് കടന്നു പോകുന്നത് എന്നതിന്റെ പരിച്ഛേദം കൂടിയാണ് ഈ എഴുത്തുകള്
621.wav,രോഗവ്യാപനം കുറയുന്നു എന്നല്ല ഇതിന്റെ അർത്ഥം മറിച്ച് രോഗവ്യാപന ഗ്രാഫ് ഉയരാതെയും താഴാതെയും തിരശ്ചീനമായി പോകുന്നു എന്നതാണ്
622.wav,എംബസി മുഖേന ഇവരുടെ മടക്ക് യാത്രയ്ക്കുള്ള ടിക്കറ്റും സംഘടിപ്പിച്ചാണ് ഇന്നലെ നാട്ടിലേക്ക് അയച്ചത്
623.wav,മര്യാദകൾ സമൂഹത്തിൽ സ്വഭാവം മാനദണ്ഡങ്ങൾ അനിവാര്യമായും എല്ലാവർക്കും വിവേകിയുമായ അപ്പീൽ ബന്ധപ്പെട്ട
624.wav,കഴിഞ്ഞ ഒരു വര്ഷമായി അവരുടെ കുട്ടികളെ വീട്ടില് നിന്ന് പഠിക്കുന്നത് നിലനിര്ത്താന് സാധ്യതയുണ്ട്
625.wav,ബ്രൊന്ഛൊസ്ചൊപ്യ് ആൻഡ് സ്പുതുമ് ശേഷം ലഭിച്ച ഉള്ളടക്കം ലബോറട്ടറി പരിശോധനകൾ ലേക്ക് അയച്ചു
626.wav,കോടതിയില് ഹാജരാകാതിരുന്നാല് യുഎസില് പിന്നീട് പ്രവേശിക്കുന്നതിന് അഞ്ചു വര്ഷത്തേക്കു വിലക്കു വരും
627.wav,കോണ്ഗ്രസ്സിനും ജനപക്ഷത്തിനും മൂന്ന് അംഗങ്ങളും ബിജെപിക്ക് രണ്ട് അഗംങ്ങളും പൂഞ്ഞാര് പഞ്ചായത്തിലുണ്ട്
628.wav,ഇത്തരം പുരുഷന്മാർ എപ്പോഴും നമ്മുടെ ലോകത്തിന്റെ നല്ല ലൈംഗിക ഒരു ബലഹീനത ഉണ്ടായിരുന്നു
629.wav,കേരളത്തിന്റെ ഭാവി ശോഭനമാകണമെങ്കില് എന്ഡിഎ സ്ഥാനാര്ത്ഥികളെ വിജയിപ്പിക്കണമെന്നും പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി ആവശ്യപ്പെട്ടു
630.wav,അതേസമയം നടി കീര്ത്തി സൂരേഷും ചിത്രത്തില് വിജയുടെ നായികയായി എത്തുന്നുമെന്ന തരത്തില് റിപ്പോര്ട്ടുകള് വന്നിരുന്നു
631.wav,സ്രഷ്ടാവ് ഉപയോഗിക്കുന്ന സൃഷ്ടിപരമായ പ്രക്രിയകളെക്കുറിച്ച് ശാസ്ത്രീയ അന്വേഷണം ഒന്നും നമുക്ക് കണ്ടെത്താനാവില്ല
632.wav,നേരത്തെ ചില ഇറ്റാലിയൻ മാധ്യമങ്ങൾ താരത്തിന് ഒരു മാസം പുറത്തിരിക്കേണ്ടിവരുെമന്ന് റിപ്പോർട്ട് ചെയ്തിരുന്നു
633.wav,സാധാരണ ഞാന് അഭിനയിച്ച ചിത്രങ്ങള്ക്ക് ഇത്രത്തോളം പ്രേക്ഷക ശ്രദ്ധ പിടിച്ചുപറ്റാന് സാധിച്ചിട്ടില്ല
634.wav,വിദേശത്തുനിന്ന് ഇങ്ങോട്ട് വസ്തുക്കള് വന്നിരുന്നതുപോലെ തിരിച്ചും പായ്ക്കറ്റുകള് കടത്തിയിട്ടുണ്ടെന്ന രേഖകള് അന്വേഷണ ഏജന്സികള്ക്ക് പരിശോധനയില് ലഭിച്ചിരുന്നു
635.wav,മുട്ട് വരെ ഇറക്കുമുള്ള ടോപ് അങ്ങനെ മെല്ലെ ഉയര്ന്ന് അവളുടെ അരക്കെട്ട് വരെയെത്തി
636.wav,അന്വര് റഷീദ് എന്റര്ടെയ്ന്മെന്റിന്റെ ബാനറില് അന്വര് റഷീദ് തന്നെയാണ് ചിത്രം നിര്മിക്കുന്നത്
637.wav,ബിയറ്റിയുടെ ചിത്രങ്ങളുടെ കൂട്ടത്തില് പ്രധാനമാണ് ലോകത്തിന്റെ വിവിധ ഭാഗങ്ങളില് നിന്നും പകര്ത്തിയ കുട്ടികളുടെ ചിത്രങ്ങള്
638.wav,കോളേജ് ബിരുദധാരിയായ ആരെങ്കിലും തന്നെ വേണം എന്നായിരുന്നു അമ്മയുടെ ആഗ്രഹവും നിര്ബന്ധവും
639.wav,ഇടുക്കി ജില്ലയില് കനത്ത മഴ തുടരുന്ന സാഹചര്യത്തില് മുല്ലപ്പെരിയാര് റിസര്വോയറിന്റെ ക്യാച്മെന്റ് ഏരിയയില് ജല നിരപ്പ് വളരെ വേഗത്തില് ഉയര്ന്നുകൊണ്ടിരിക്കുകയാണ്
640.wav,കുടുംബസുഹൃത്തെന്ന നിലയിൽ കണ്ടുമുട്ടിയ സ്വിറ്റ്സർലണ്ടുകാരി മാർഗരെറ്റ് റെസ്പിഞ്ഞറുമായി വിറ്റ്ജൻസ്റ്റൈൻ അടുപ്പത്തിലായിരുന്നെങ്കിലും അവരെ വിവാഹം കഴിക്കാനുള്ള അദ്ദേഹത്തിന്റെ പരിപാടി നടപ്പായില്ല
641.wav,ആറു മാസം കഴിഞ്ഞിട്ടും സജി ബഷീറിനെ പ്രോസിക്യൂട്ട് ചെയ്യാൻ സർക്കാർ അനുമതി നൽകാത്തത് വിവാദമായിരുന്നു
642.wav,മോദി സര്ക്കാരിന്റെ സാമ്പത്തിക നയങ്ങളെ രൂക്ഷമായി വിമര്ശിക്കുകയാണ് അഭിജിത്ത് ബാനര്ജി ചെയ്തത്
643.wav,സേവന പുസ്തകത്തിൽ രേഖപ്പെടുത്തി ഒരേ സമയം വാഹനത്തിന്റെ ഇന്റീരിയർ എല്ലാ ഇടപെടലുകളും
644.wav,എന്നാൽ കളിയുടെ നിർണായകമായ അഞ്ചാം ദിവസമാണ് എല്ലാം ഇന്ത്യയുടെ കൈവിട്ടു പോയത്
645.wav,ഗൂഡാലോചന നടത്തിയവർ പിടിക്കപ്പെടും എന്ന ഭയമാണ് കൊണ്ടാണ് സി ബി ഐ അന്വേഷണത്തെ മുഖ്യമന്ത്രി ഭയക്കുന്നതെന്നും സുധീരൻ പറഞ്ഞു
646.wav,അതിനാൽ കേസിൽ കോടതിക്കു പുറത്ത് ഒരു സമവായത്തിൽ എത്തി പരിഹരിക്കണമെന്നാണ് ഇറ്റലിയുടെ പ്രധാന ആവശ്യം
647.wav,ഇതാദ്യമായാണ് ഡചസ് ഓഫ് കാംബ്രിഡ്ജ് ഒരു പാലസ് സ്റ്റേറ്റ് ഡിന്നറിൽ ഭാഗഭാക്കായതെന്ന പ്രത്യേകതയും ഈ ഡിന്നറിനുണ്ട്
648.wav,വഴിയിൽ നിൽക്കുന്ന ആരേയും പിടിച്ചുകൊണ്ടുപോകാനും സാരോപദേശം നൽകാനും മർദിക്കാനും പോലീസിന് അധികാരമില്ല
649.wav,സ്വതന്ത്ര രാഷ്ട്രമാകണം എന്ന കാറ്റലോണിയക്കാരുടെ ആവശ്യം പരിഗണിച്ച് അടുത്തിടെ ഹിതപരിശോധന നടന്നിരുന്നു
650.wav,തെരേസ മേയുടെ നേതൃത്വത്തെ ചോദ്യം ചെയ്ത് ഒരുവിഭാഗം കൺസർവേറ്റീവ് പാർട്ടി എംപിമാർ കൊണ്ടുവന്ന അവിശ്വാസ പ്രമേയത്തെ അവർ അതിജീവിച്ചു
651.wav,അക്രമകാരികളായ നായകളെ വന്ധ്യംകരിക്കുമെന്ന് മാത്രം പരാമര്ശിച്ചാണ് സംസ്ഥാന സര്ക്കാര് സുപ്രീംകോടതിയില് സത്യവാങ്മൂലം സമര്പ്പിച്ചിരുന്നത്
652.wav,പ്രമുഖ വിഷ്വല് ഇഫക്റ്റ്സ് എഡിറ്റര് പീറ്റര് പോളുമായുള്ള വനിതയുടെ വിവാഹജീവിതം അധികനാൾ തുടര്ന്നില്ല
653.wav,തുടർന്ന് അറിയപ്പെടാത്ത ഗുരുദേവ ചരിത്രം എന്ന വിഷയത്തിൽ ബിബിൻ ഷാ പ്രഭാഷണം നടത്തി
654.wav,വണ് നൈറ്റ് സ്റ്റാന്റ് എന്ന ചിത്രത്തിന് ശേഷം ബോളിവുഡിലെ മറ്റ് ചിത്രങ്ങളുടെ തിരക്കിലാണ് സണ്ണി ലിയോണ്
655.wav,ആ ഒരൊറ്റ രാവില് നിങ്ങള് ഇബാദത്തുകളിലേര്പ്പെടുന്നത് മറ്റുള്ളവരുടെ ആയിരം മാസമുള്ള ആരാധനാ കര്മങ്ങളെ കവച്ചുവെക്കുന്നതാണ്
656.wav,ചിത്രത്തില് ഉപയോഗിച്ച നീല നിറത്തിലുള്ള വാനാണ് അദ്ദേഹം ദുല്ഖറിന് ജന്മദിന സമ്മാനമായി കൊടുത്തത്
657.wav,ആദ്യം ജില്ലാ ആശുപത്രിയില് പ്രവേശിപ്പിച്ച സ്ത്രീയുടെ നില ഗുരുതരമായതിനെത്തുടര്ന്ന് മെഡിക്കല് കോളജിലേക്ക് മാറ്റുകയായിരുന്നു
658.wav,ബോക്സ് ഓഫീസ് കളക്ഷന്റെ കാര്യത്തിലും നേട്ടമുണ്ടാക്കി കൊണ്ടാണ് ബിഗ് ബഡ്ജറ്റ് ചിത്രം പ്രദര്ശനം തുടരുന്നത്
659.wav,നോട്ട് നിരോധനവും ജി എസ് ടിയുമാണ് പ്രതികൂലമായി ബാധിച്ചതെന്ന് സർക്കാരിന്റെ തന്നെ സ്റ്റാറ്റിസ്റ്റിക്സ് ഡിപ്പാർട്മെന്റ് വിലയിരുത്തുന്നു
660.wav,വിനയ് ഫോർട്ടിനൊപ്പം ചിത്രത്തിൽ നായകൻ ഫഹദ് ഫാസിലും ദിനേശ് നായരും കൂടെയുണ്ട്
661.wav,ഫിറ്റ്നസ് മോഡലുകളും പ്രൊഫഷണലുകളും വർഷത്തിൽ അവരുടെ ശരീരത്തിന് കരുത്തുറ്റ ശരീരങ്ങളെ നിലനിർത്താൻ ഏതാനും തന്ത്രങ്ങൾ പിന്തുടരുന്നു
662.wav,ലോക്ക് ഡൌൺ മൂലം രാജ്യത്തേറ്റവും കൂടുതൽ മലയാളികൾ കുടുങ്ങി കിടക്കുന്ന കർണാടകയിലാണ്
663.wav,രോഗം മാറാൻ ഉറുക്കെഴുതിക്കെട്ടുന്നതും സോറിയാസിസ്സ് ശമിക്കാൻ പാമ്പിനു മുട്ട നേദിക്കുന്നതും ഈ ചികിത്സമാർഗത്തിനുദാഹരണം തന്നെ
664.wav,രണ്ട് മണിക്കൂറിന് ശേഷം കോടതിയുടെ പടവുകള് ഇറങ്ങുമ്പോള് മുഖത്ത് കാണാന് കഴിഞ്ഞത് നിരാശ
665.wav,ദക്ഷിണാഫ്രിക്കൻ പെയ്സർ ലുൻഗി എൻഗിഡിയെ അടിസ്ഥാന തുകയായ അരക്കോടി രൂപക്ക് ടീമിലെടുക്കാൻ സാധിച്ചത് ചെന്നൈ സൂപ്പർ കിംഗ്സിന് വലിയ നേട്ടമായി
666.wav,അച്ഛനേയും അമ്മയേയും നഷ്ടപ്പെട്ട് ആ റോഡരികിൽ നിന്ന മക്കളെ ആണ്ടാൾ കൂടെ കൂട്ടി
667.wav,അനധികൃത ഖനനത്തില് ഇവരുടെ പങ്കിനെക്കുറിച്ച് അന്വേഷിക്കാനാണ് കര്ണാടകയിലെ പ്രത്യേക അന്വേഷണ സംഘത്തോട് ആവശ്യപ്പെട്ടത്
668.wav,പനഗുഡിയിലെ ഒരു സ്കൂളില് ആറ് വര്ഷത്തോളം ഇയാള് താല്ക്കാലിക അധ്യാപകനായി ജോലി ചെയ്തിട്ടുണ്ട്
669.wav,എന്നിട്ട് ഇപ്പോൾ ചേട്ടൻ തന്നെ അച്ഛന്റെ ശവസംസ്കാരം വീട്ടിൽ നടത്തുന്നതിനെ തടയുന്നു
670.wav,വേണ്ടത്ര ന്യൂട്രിയൻസ് കിട്ടാതെ വരുമ്പോൾ മുടി നേർത്തതാകുകയും ഇതു മൂലം മുടിയുടെ അടിഭാഗം പിളരുകയും ചെയ്യുന്നു
671.wav,ചിരിച്ചാണ് അശ്വതി ഫോട്ടോയ്ക്ക് പോസ് ചെയ്തതെങ്കിലും ശ്രീകാന്തിന്റെ ഭാവം ഏറെ വ്യത്യസ്തമായിരുന്നു
672.wav,മൂന്നു മാസത്തിനകം അനന്തലാല് തുക പരാതിക്കാരനായ കളമശ്ശേരി വളമംഗലം വീട്ടില് സജി ഈപ്പന് എന്നു വിളിക്കുന്ന മാത്യൂ ഈപ്പന് നല്കണം
673.wav,ഒരുപാട് പേരുടെ നിലവിളിയും ചോരയും മനോവിഭ്രാന്തിയുമൊക്കെയാണ് ഈ കളിയുടെ പരിണിത ഫലം
674.wav,സ്കൂള് പഠനം നേരത്തെ അവസാനിപ്പിച്ച ഗുരാംഗ് അത്തരമൊരു പാവപ്പെട്ട അവസ്ഥയില് നിന്നാണ് ഇന്ന് ഗൂര്ഖാലാന്ഡ് പ്രക്ഷോഭത്തിന്റെ കുന്തമുനയായി മാറുന്നത്
675.wav,മാരുതി സുസുക്കിയുടെ ജനപ്രിയ എംപിവി എര്ട്ടിഗ സെഗ്മെന്റില് മികച്ച വില്പ്പന നേടി മുന്നേറുകയാണ്
676.wav,ഈ ആത്മവിശ്വാസത്തില് സര്ക്കാര് രൂപീകരിക്കാനുള്ള അവകാശവാദം ഗവര്ണ്ണറുടെ മുന്നില് ഉന്നയിക്കുകയും ചെയ്തു കോണ്ഗ്രസ് നേതാക്കള്
677.wav,കാശ്മീര് വിഷയം ചര്ച്ചയിലൂടെ പരിഹരിക്കണമെന്ന് സുപ്രീം കോടതി നേരത്തെ കേന്ദ്രത്തോട് ആവശ്യപ്പെട്ടിരുന്നു
678.wav,തന്റെ തന്നെ ഒരു പ്രൊഡക്ഷന്റെ ഷൂട്ടിങ്ങിൽ വെച്ചാണ് മസ്താൻ ആദ്യമായി സോനയെ കണ്ടത്
679.wav,ഏതായാലും പിണറായി വിജയന്റെ നേതൃത്വത്തില് ഇടതുഭരണം ആരംഭിച്ചപ്പോള് മാര്ക്സിസ്റ്റ് വിരുദ്ധര് പോലും ഇങ്ങനെയൊരു ഇരുട്ടടി പ്രതീക്ഷിച്ചിരിക്കില്ല
680.wav,അന്താരാഷ്ട്ര സ്കൂട്ടര് ബ്രാന്ഡായ പിയാജിയോയുടെ വെസ്പ സ്കൂട്ടര് ഇന്ത്യയില് ലോഞ്ച് ചെയ്തു
681.wav,ഫേസ് ബുക്കിൽ പോസ്റ്റ് ചെയ്ത വീഡിയോയിലൂടെയാണ് അനു മമ്മൂട്ടിക്ക് ആശംസകള് നേര്ന്നിരിക്കുന്നത്
682.wav,സുമിത് ഗോയലിന് ചില ഉന്നത രാഷ്ട്രീയ നേതാക്കളുമായി ബന്ധമുണ്ടെന്ന് ഹൈക്കോടതിയിലടക്കം വിജിലൻസ് വ്യക്തമാക്കിയിരുന്നു
683.wav,മരങ്ങളെയും കിളികളെയും മനുഷ്യരെയും സ്നേഹിക്കുമ്പോള് നമ്മള് യഥാര്ഥത്തില് ദൈവത്തെ തന്നെയാണ് സ്നേഹിക്കുന്നത് എന്നൊരു ഉള്വെളിച്ചം ബഷീറിനുണ്ടായിരുന്നതായി ഒരു പ്രബന്ധത്തില് വായിച്ചിട്ടുണ്ട്
684.wav,എക്സ്റ്റേണല് കമേഴ്സ്യല് ബാങ്കിങ് പദ്ധതി വഴി വിദേശരാജ്യങ്ങളില് നിന്ന് കടമെടുക്കാനുള്ള റിസര്വ് ബാങ്കിന്റെ പദ്ധതി അനുസരിച്ചാണ് ഈ നടപടി
685.wav,നൂറ് വർഷത്തിലധികം പഴക്കുള്ള ക്ലബ്ബായ ഈസ്റ്റ് ബംഗാൾ സെപ്റ്റംബർ നാലിനകം കരാറിൽ ധാരണയിലെത്തുകയും ഐഎസ്എല്ലിലേക്ക് പോവുകയും ചെയ്യും
686.wav,മാധ്യമപ്രവർത്തകരെ അല്ലാതെ മറ്റാരെയും ബിഷപ്പ് എത്തുന്ന ഘട്ടത്തിൽ ചോദ്യംചെയ്യൽ കേന്ദ്രം ഉള്ള ഇട റോഡിലേക്ക് പ്രവേശിപ്പിച്ചില്ല
687.wav,പരീക്ഷ ചീഫും നീലേശ്വരം ഹയർ സെക്കണ്ടറി സ്കൂൾ പ്രിൻസിപ്പലുമായ കെ റസിയയുടെ ജാമ്യാപേക്ഷ നാളെ പരിഗണിക്കും
688.wav,മോഷണം കഴിഞ്ഞ് സാധനങ്ങളുമായി പുറത്തെത്തുമ്പോള് കാര് തിരികെ എത്തി ഇവരെ കൊണ്ടുപോകും
689.wav,ജില്ലാതല സമിതികളിലെ തിരഞ്ഞെടുപ്പ് നടപടികള് പൂര്ത്തിയാകുന്ന മുറയ്ക്ക് ബോര്ഡ് രൂപീകരണം ഉണ്ടാകുമെന്നും എ സി മൊയ്തീന് മീഡിയവണിനോട് പറഞ്ഞു
690.wav,സഊദി അറേബ്യ ഉള്പ്പടെയുള്ള രാജ്യങ്ങളില് നിന്നും ആസ്പത്രികളില് നിന്നും രോഗികളെ പുറത്താക്കുന്നതുള്പ്പടെയുള്ള നടപടികള് സ്വീകരിച്ചതായി ഡോ
691.wav,ജാതി മേല്ക്കോയ്മയ്ക്ക് എതിരെ നിരന്തരം പടവെട്ടിയാണ് തോള് തിരുമാവളവന് ചിദംബരത്ത് നിന്നും പാര്ലമെന്റിലേക്ക് എത്തുന്നത്
692.wav,മലയാളത്തില് കാലുറപ്പിച്ച മിയാ ജോര്ജും മറ്റ് നായികമാരെ പോലെ തന്നെ ഇനി പോകുന്നത് തമിഴകത്തേക്കാണ്
693.wav,നിങ്ങൾ യഥാർത്ഥ ചെലവുകൾ നികുതി കിഴിവ് ഉപയോഗിക്കുകയും കഴിഞ്ഞ വർഷങ്ങളിൽ വേഗത്തിലുള്ള അന്തിമ തീരുമാനമെടുക്കുകയും ചെയ്തു
694.wav,വിഷയത്തില് അധികൃതരുമായി കൂടി ആലോചിച്ചു തീരുമാനമെടുക്കാമെന്ന കൊല്ലം കോടതി ഉത്തരവിന്റെ പകര്പ്പ് ഇറ്റാലിയന് മന്ത്രി മുഖ്യമന്ത്രിക്ക് കൈമാറി
695.wav,ഒരുമിച്ച് അഭിനയിച്ച സൂപ്പർ താരങ്ങളെക്കുറിച്ച് ഒരു അഭിമുഖത്തിൽ അഭിപ്രായം ചോദിച്ചപ്പോഴാണ് നടി രസകരമായ മറുപടി പറഞ്ഞത്
696.wav,തുടര്ന്ന് പ്രവാസികളുടെ വ്യാപക പ്രതിഷേധത്തിനൊടുവില് ഇന്ന് വൈകുന്നേരം കേന്ദ്ര സര്ക്കാര് പ്രത്യേക ഉത്തരവിറക്കുകയായിരുന്നു
697.wav,സമുദ്രത്തിലെ ജലനിരപ്പ് ഈ വിധം ഉയർന്നാൽ മുങ്ങിപ്പോകാവുന്ന വൻ നഗരങ്ങളിൽ ഇന്ത്യയിലെ മുംബൈയുമുണ്ട്
698.wav,ഒരു വീട്ടമ്മയുടെ നൈസർഗ്ഗീകമായ ഭാവങ്ങൾ പോലും പുണ്യത്തിന്റെ പാതകളും പടികളുമായി ഫ്രാൻസിസ് പാപ്പാ വ്യാഖ്യാനിക്കുന്നു
699.wav,അല്പം കഴിഞ്ഞതോടെ സമീപത്തെ കോളനികളില് നിന്ന് ആളുകളെത്തിയതോടെ പ്രതിഷേധക്കാരുടെ എണ്ണം രണ്ടായിരത്തിലധികമായി ഉയര്ന്നു
700.wav,എന്നാല് തത്കാലം പുനഃസംഘടന നടത്തിയശേഷം സംഘടനാ തിരഞ്ഞെടുപ്പിലേക്ക് പോകാമെന്നാണ് സുധീരന്റെ നിലപാട്
701.wav,എന്നാൽ വിഷ്ണുനാഥിനെ ഒഴിവാക്കി പകരം തന്റെ നോമിനിയായ വെളിയം ശ്രീകുമാറിനെ ഉൾപ്പെടുത്തണമെന്നായിരുന്നു കൊടിക്കുന്നിൽ സുരേഷിന്റ ആവശ്യം
702.wav,മുലക്കാമ്പുകൾ വീർത്തൂന്തി അവൻറെ നെഞ്ചിൽ വരവറിയിച്ചപ്പോൾ അവൻ അധര പാനത്തിൽ നിന്നും ഗതി തിരിച്ചു
703.wav,വ്യാഴാഴ്ച ആകെ നാലുമണിക്കൂര് മാത്രമാണു സിബിഐക്ക് ചോദ്യം ചെയ്യാന് അവസരം കിട്ടിയത്
704.wav,മധ്യപൂര്വേഷ്യയിലേയും വടക്കേ ആഫ്രിക്കന് മേഖലയിലേയും നേതാക്കളില് ഫേസ്ബുക്കില് ഏറ്റവും കൂടുതല് ആളുകള് പിന്തുടരുന്ന മൂന്നാമത്തെ നേതാവാണ് ഷെയ്ഖ് മൊഹമ്മദ്
705.wav,അന്ന് നിരാശയും വേദനയും തോന്നിയെങ്കിലും പിൻമാറാതെ കഠിനാധ്വാനം ചെയ്തതുകൊണ്ടാണ് തിരിച്ചുവരാനായതെന്നും സച്ചിൻ വിശദീകരിച്ചു
706.wav,സാധാരണമെങ്കിലും വ്യത്യസ്തരോഗങ്ങളായ ആസ്തമയ്ക്കും അമിതരക്തസമ്മര്ദത്തിനും ഫലപ്രദമായ പ്രതിവിധിയാണ് പാഷന്ഫ്രൂട്ട് ചികിത്സയെന്നു പഠനത്തിനു നേതൃത്വം നല്കിയ റൊണാള്ഡ് വാട്ട്സണ് അഭിപ്രായപ്പെട്ടു
707.wav,ഇതോടെ പ്രേക്ഷകരുടെ അഭിപ്രായത്തെ അവഗണിച്ചു എന്ന വിധത്തിലായി തുടർന്നുള്ള ഫേസ്ബുക്ക് ചർച്ചകൾ
708.wav,വിവിധ രാഷ്ട്രീയ കക്ഷികളും ബില്ലിനെതിരെ സുപ്രീം കോടതിയെ സമീപിക്കാന് ഒരുങ്ങുകയാണ്
