file_name,transcript
372.wav,ఈ కాంక్లేవ్లో రాజ్దీప్ అడిగిన ప్రశ్నలు ఏమంత బాగాలేకపోవడంతో కెసిఆర్ అవలీలగా జవాబులు చెప్పేశారు
373.wav,ఇది చెవి శుభ్రపరుస్తుంది మరియు చెవిని పెంచుతుంది మరియు బాక్టీరియా మరియు ఫంగస్ నుండి చెవి కాలువను కాపాడుతుంది
374.wav,భారతీయ జనతా పార్టీ మీద విరుచుకుపడడంలో మాత్రం వామపక్షాలు ఎప్పుడూ ముందంజలోనే ఉంటాయి
375.wav,అయితే నేడు మహేష్ బాబు భార్య నమత్రా శిరోద్కర్ పుట్టినరోజు సందర్భంగా కుటుంబంతో కలిసి దుబాయ్ వెకేషన్కు వెళ్లారు సూపర్స్టార్
376.wav,న్యాయవ్యవస్థ సమగ్రతను కాపాడాల్సిన బాధ్యత మనందరిదీ అని స్పష్టం చేశారు
377.wav,సోషల్ మీడియాకు దూరంగా ఉండడానికి గల కారణం ఏమిటో తెలుసుకోవాలని అందరూ ఆసక్తిగా ఎదురుచూస్తున్నారు
378.wav,నా ఆలోచన ఆయనకు చెప్పగానే ఉద్యోగం వదిలేసి నాకోసం రాజమండ్రి వచ్చేశారు
379.wav,ఇప్పుడు మరీ ముఖ్యంగా శ్రీరెడ్డి ఇష్యూ మీద పెద్ద గొడవ నడుస్తున్న నేపథ్యంలో దాసరి లేని లోటుపై పలువురు స్పందిస్తున్నారు
380.wav,ఇక పంట చేతికొచ్చిన తరుణంలో గ్రామాల్లోని రైతులు అగ్రికల్చర్ అసిస్టెంట్ను సంప్రదించాలని పేర్కొన్నారు
381.wav,రాష్ట్రాభివృద్ధి ప్రత్యేక హోదాతో పాటు కేంద్ర నిధుల వల్లనే సాధ్యమవుతుందని ఆయన అన్నారు
382.wav,జట్టు విజయవంతంగా ప్రీమియర్ లీగ్లో నిర్వహించడానికి మరియు ఒక గౌరవనీయ మూడవ స్థానంలో తీసుకోవాలని చేయగలిగింది
383.wav,పూజ హెగ్డే ప్రస్తుతం టాప్ గేర్ లో దూసుకుపోతున్న నెంబర్ వన్ హీరోయిన్ అనటంలో సందేహం లేదు
384.wav,వచ్చే వారంలో తన ఢిల్లీ పర్యటన లో భాగంగా కేంద్ర జౌళిశాఖ మంత్రి స్మృతి ఇరానీతో భేటీ కానున్నట్లు తెలిపారు
385.wav,ఇప్పుడు సైన్యం మరియు చట్ట అమలు సంస్థల లో ఒక వ్యక్తిగత ఆయుధంగా ఉపయోగించే
386.wav,సెక్యూరిటీ మరియు ప్రైవసీ డాష్ బోర్డ్ తరచుగా సగటు వినియోగదారులు ఉపయోగించడంలేదు
387.wav,భారీ వర్షాల ధాటికి గుంతలమయంగా మారిన రోడ్లు ప్రాణాలను బలి తీసుకుంటున్నాయి
388.wav,ఇదిలావుండగా డేటా చోరీ వ్యవహారంలో ఓ సీనియర్ ఐఎఎస్ హస్తం ఉందన్న కోణంలో అధికారులు దర్యాప్తు చేపడుతున్నారు
389.wav,ఉక్కు దీక్ష అని పేరు పెట్టిన టీడీపీ నాయకులూ దీక్ష కోసం అన్ని ఏర్పాట్లను చేశారు
390.wav,లైంగిక వేధింపుల కేసు నేపథ్యంలో నాంచారయ్య రాజీనామా చేసిన విషయం తెలిసిందే
391.wav,ఈ క్రమంలో రెండు రోజుల క్రితం పద్మను హత్య చేసి విద్యుదాఘాతంతో మృతి చెందిన్నట్లు చిత్రీకరించాడు
392.wav,అప్పుడు ద్రవ తిత్తులు ఏర్పడటానికి కారణమవతాయి ఏ చానెల్ లో పేరుకుపోవడంతో ప్రారంభమవుతుంది
393.wav,ఈ సంఘటన జనసేన అధినేత పవన్ కల్యాణ్ మాజీ భార్య రేణుదేశాయ్ మేనల్లుడి విషయంలో ఎదురైన అనుభవం
394.wav,వెంటనే మండలిని రద్దు చేస్తూ అసెంబ్లీలో తీర్మానం చేసి కేంద్రానికి నివేదించింది
395.wav,ప్రపంచంలో ఈ తరహాలో ఇదే మొదటి కార్యక్రమని కలెక్టర్ ఇంతియాజ్ పేర్కొన్నారు
396.wav,ఏ ఇతర వాగ్గేయకారుడూ కూడా శ్యామాశాస్త్రులలాగ లయప్రస్తారం చేయలేదు అని చెప్పవచ్చు
397.wav,యొక్క ఈ కథ ప్రభుత్వ విద్య అభివృద్ధి ఎలా పరిశీలించడానికి లెట్
398.wav,తను దిగాల్సిన చోట ఆపకుండా ఆటోను తీసుకెళ్తున్న సమయంలోనే బాధితురాలు తన తల్లికి ఫోన్ చేసి ఈ విషయం చెప్పింది
399.wav,వలంటీర్లు ప్రతి ఇంటికివెళ్లి వాళ్ల ఆరోగ్యంపై ఆరా తీస్తున్నారని పేర్కొన్నారు
400.wav,వినాయక చవితి కానుకగా ఈ సినిమా కొత్త టీజర్ రిలీజ్ చేశారు
401.wav,ప్రియమైన వారిని కోరుతూ రోగి మరియు అతని బంధువులు రెండింటిని చేయగలరని చెప్పండి
402.wav,తాము ఇచ్చి న నివేదిక స్వీకరించిన రాజ్నాథ్ త్వరలోనే కేంద్ర బృందాలను రాష్ట్రానికి పం పనున్నారని చెప్పారు
403.wav,సూపర్ స్టార్ ఏ విషయంలో అయినా సూపర్ స్టారే అని మరోసారి రుజువైందని
404.wav,అవి శరీరం యొక్క వివిధ భాగాల నుండి వచ్చిన శోషరసాలకు ఫిల్టర్లు
405.wav,ఎప్సమ్ ఉప్పు యొక్క ప్రధాన అంశాలలో ఒకటైన మెగ్నీషియం మొక్కలను పచ్చగా చేస్తుంది
406.wav,ఒక చాక్లెట్ షేక్ సులభంగా మరియు ముఖ్యంగా ఇంటి అవాంతరం చేయవచ్చు సిద్ధం
407.wav,కొంతకాలంగా స్వాతిరెడ్డి కోర్టు వాయిదాలకు హాజరు కాకపోవడంతో న్యాయమూర్తి ఇటీవల ఆమెకు నాన్ బెయిలబుల్ వారెంట్ జారీ చేశారు
408.wav,శ్రీకాంత్ విలువలతో ఉంటూ ఎక్కడ రాజీపడకుండ తన వృత్తి దర్మాన్ని నిర్వర్తించాడని కొనియాడారు
409.wav,ముఖ్యమంత్రిగా ప్రమాణస్వీకారం చేసిన తర్వాత తొలిసారిగా శనివారం నాడు ఉదయం వైఎస్ జగన్ సచివాలయంలో అడుగుపెట్టారు
410.wav,నకిలీ విత్తనాలను కట్టడీ చేయడానికి చర్యలు తీసుకోవటానికి తగిన నిబంధనలు వుండాలి
411.wav,ఇలాంటి పరిస్థితుల నేపధ్యంలో సీఎం ముందస్తుగానే అప్రమత్తమవుతూ ఇక పార్టీ కార్యకలాపాలను విస్తృ తం చేయాలని నిర్ణయించినట్లు చెబుతున్నారు
412.wav,మరోవైపు ఉద్రిక్తత ఉన్న కొన్ని ప్రాంతాల్లో పోలీసులు కనిపిస్తే కాల్చివేత ఉత్తర్వులు జారీ చేశారు
413.wav,బైపాస్ రోడ్డు కి సమీపాన ఉన్న గాంధీనగర్ లో ఈ ఆలయం ఉన్నది
414.wav,సోమవారం నుంచి ప్రారంభమయ్యే తన పర్యటనలో భాగంగా ఇరుదేశాల మధ్య వ్యూహాత్మక బంధాల బలోపేతానికి కృషి చేస్తానని తెలిపారు
415.wav,ఒకవేళ గడువు ముగిసేలోగా వీసా రెన్యువల్ జరగకపోతే తాము భారత్లోనే ఉండిపోవాలని ఎన్ఆర్ఐలు కంగారు పడుతున్నారు
416.wav,ఒకే రోజు వెయ్యి మందికి సరుకులు పంపిణీ చేయడం మామూలు విషయం కాదు
417.wav,దీంతో పార్టీని కాపాడుకోవాలనే ఆలోచనా విధానంతో పార్లమెంట్ నియోజకవర్గ స్థాయిలో అధ్యక్షుల నియమాకానికి పార్టీ అధినేత చంద్రబాబునాయుడు గ్రీన్సిగ్నల్ ఇచ్చారు
418.wav,అదే రోజు రాత్రి కరోనా పాజిటివ్తో చికిత్స పోందుతూ ఓ వృద్ధుడు మృతి చెందాడు
419.wav,అభం శుభం తెలియని ఏడేళ్ల బాలుడి హత్య శ్రీకాకుళంలో నేడు తీవ్ర కలకలం రేపింది
420.wav,తెల్లటి టూత్ పేస్టులో ఉండే లక్షణాలు మచ్చలు మరియు గాయాలను సైతం తగ్గించడంలో సహాయం చేస్తాయి
421.wav,తమ అభిమాన నటిని కర్కశంగా లాక్కె ళ్లిపోయిన క్రూరమైన రోజుగా ద్వేషిస్తున్నారు
422.wav,పవన్ ప్రెస్ మీట్ను ఏడాదికో సినిమా అంటూ కేటీఆర్ నిన్నే స్పందించిన సంగతి తెలిసిందే
423.wav,ఇక్కడ పాలుపడక పోవడమంటే చంటిబిడ్డకు కావాల్సినన్ని పాలు తల్లి దగ్గర లేకపోవడమే
424.wav,బహుశా ఈ సమాచారం మీరు ఈ ప్రమాదకరమైన దృగ్విషయం యొక్క స్వభావం ఆసక్తి ఉంటే మీకు ఉపయోగకరంగా రుజువు చేస్తుంది
425.wav,ప్రస్తుతం ఈ జంటకు సోషల్ మీడియాలో అభినందనలు తెలియజేస్తూ సందేశాలు వచ్చి పడుతున్నాయి
426.wav,హామీల అమలుపై ప్రతిపక్షాలు చేస్తున్న దుష్ప్రచారాన్ని నమ్మవద్దని ఆయన ప్రజలకు విజ్ఞప్తి చేసారు
427.wav,అధికార పార్టీ అంటే అరిటాకు లాంటిది అని చంద్రబాబు వారికి చెప్పారు
428.wav,బీజేపీ నాయకులకు చేతనైతే ప్రధానితో మాట్లాడి దేశంలో హెల్త్ ఎమర్జెన్సీ పెట్టించాలని హితవు పలికారు
429.wav,లినక్స్ మింట్ ప్రాథమికంగా మీరు ఉబుంటు యొక్క శక్తిని ఇస్తుంది కానీ సాధారణ వినియోగదారు ఇంటర్ఫేస్తో సిన్నమోన్ అని పిలుస్తారు
430.wav,అంతకుముందు మాల్యా దాఖలు చేసిన పిటిషన్ మీద విచారణ జరిపిన హైకోర్టు జడ్జి బ్రిగ్స్ తీర్పు రిజర్వు చేశారు
431.wav,అయితే ప్రస్తుతం చాలా మంది బంధం విషయంలో అనేక పొరపాట్లు చేస్తున్నారు
432.wav,తాజాగా మోహన్ బాబు చంద్రబాబుని ఉద్దేశిస్తూ చేసిన వ్యాఖ్యలు హాట్ టాపిక్ గా మారాయి
433.wav,ఇందుకు ఏపీలోని మారుమూల ప్రాంతమైన శ్రీకాకుళం జిల్లాను ఎంచుకున్నట్లు చిరంజీవి సన్నిహిత వర్గాలు తెలిపాయి
434.wav,ఇష్టపడిన వారిని తిరిగి కలుసుకోవడమే గతంలో ఎన్నడూ లేనం త ముఖ్యంగా మారిపోయిందన్నారు
435.wav,ప్రస్తుతం ఉన్న అగ్ర హీరోల్లో ప్రభాస్ చాలా వేగంగా తన రేంజ్ పెంచుకుంటున్నాడు
436.wav,వర్ణించారు ఉత్పత్తి ఆధారంగా సమర్థవంతమైన సాధనంగా తరచుగా ఉత్తమంగా సెక్స్ వర్తింపచేస్తారు
437.wav,ఈ తరువాత పిల్లల మద్దతు చెల్లించటానికి వైఫల్యానికి తల్లిదండ్రుల హక్కుల రద్దు ఉంటుంది
438.wav,ఢిల్లీలోని నిజాముద్దీన్ మర్కజ్లో జరిగిన కార్యక్రమంలో పాల్గొన్న తబ్లీగీ జమాత్ ప్రతినిధుల వల్లనే ఈ వైరస్ వ్యాప్తి చెందిందని తెలిసింది
439.wav,తలలోని వివిధ రకాలైన ఎముక భాగాలు ఉబ్బెతుగా ఉండడాన్ని మైక్రోసెఫల్ అంటారు
440.wav,ఇటువంటి హ్యారీకట్ కేర్ లేదా ప్యాకింగ్ అవసరం లేదు అని చాలామంది నమ్ముతారు
441.wav,అయినప్పటికీ హక్కుల నోటీస్ ఇచ్చారంటే ఆ డ్రామాని ఇంకా రక్తి కట్టించడం కోసమేనని చెప్పక తప్పదు
442.wav,జనవరి నుండి ఈ సినిమా చేద్దామని పవన్ కళ్యాణ్ మాట ఇచ్చాడు
443.wav,మరోవైపు దేశీయ కార్ల ఉత్పత్తుల సంస్థ మారుతి సుజుకీ జూలైలో రికార్డు అమ్మకాలను సాధించింది
444.wav,అందులో భాగంగా ఐటీ విభాగం కేంద్ర ప్రభుత్వ సహకారంతో ప్రత్యేకంగా సాఫ్ట్వేర్ను రూపొందించింది
445.wav,ముఖ్యంగా క్రికెట్ ఆటగాళ్లతో హీరోయిన్ల సన్నిహిత సంబంధాల తాలూకు వార్తలు తెగ వైరల్ అవుతున్నాయి
446.wav,ఈ హిమోగ్లోబిన్ చర్మం సూక్ష్మపగుళ్లు గుండా చొచ్చుకొచ్చే ఇది గాలి ఆక్సిజన్ తో భస్మం వాస్తవం కారణంగా ఉంది
447.wav,ఎంతటి వారైనా ఉపేక్షించకుండా పార్కింగ్ స్థలాల్లోని అక్రమ నిర్మాణాలను తొలగించాలని విజ్ఞప్తి చేస్తున్నారు
448.wav,మూత్రంలో ఇన్ఫెక్షన్ శాతం మోతాదు పెరగడంతో ఆయన ఆరోగ్య పరిస్థితి మంగళవారం రాత్రి నుంచి విషమం అయింది
449.wav,ఈ మతాల వారు శవాలని భూమిలో పాతిపెట్టి పోయిన ఆత్మ అక్కడే విశ్రాంతి పొందుతూ వుంటుందని విశ్వసిస్తారు
450.wav,అయితే వివిధ వర్గాల అభిప్రాయాలను తెలుసుకున్న తర్వాతే చట్టం ఎలా ఉండాలన్న విషయాన్ని ఖరారు చేస్తారు
451.wav,నిన్న సాయంత్రం ఆ యువతి ఫోన్ నుంచి ఆమె తల్లికి వాట్సప్లో ఓ వీడియో వచ్చింది
452.wav,కొన్ని స్వచ్ఛంద సంస్థలు ఇప్పటికే తమవంతు తోడ్పాటును అందిస్తూ విమాన టిక్కెట్లను సమకూర్చడం వల్ల పలువురు ఇళ్లకు చేరుకోగలిగారు
453.wav,బెనిఫిషరీ డేటా పూర్తిగా ఆయా ప్రభుత్వశాఖలోని అధికారుల దగ్గరి నుంచి వచ్చినట్లు అధికారులు గుర్తించారు
454.wav,భవిష్యత్తులో క్యాప్షన్ రైటర్ పేరును కూడా ప్రచురించే రోజులు వస్తాయేమో చూడాలి
455.wav,ఈ క్షేత్రాన్ని దర్శించడం వలన సూర్యభగవానుడి అనుగ్రహంతో పాటు హనుమంతుడి కటాక్షం కూడా లభిస్తుంది
456.wav,ఈ పరిస్ధితుల్లోనే వైసీపీ ఓట్లను ఏ విధంగా లాక్కోవాలో అర్ధం కావటం లేదు టిడిపి శిబిరానికి
457.wav,రాజధానిలో అత్యంత సందర్శించిన ఒకటి మాస్కో యొక్క గోర్కీ పార్క్ ఉంది
458.wav,మహానటిమణులను గుర్తు చేసే విధంగా ఆమె పాత్రలను పోషించి తెలుగు ప్రేక్షకులకు దగ్గరైంది
459.wav,లాక్డౌన్ ముగిసిన నేపథ్యంలో విదేశాల నుంచి కేరళవాసులు తిరిగి వచ్చిన తర్వాత కేసులు పెరిగాయి
460.wav,అందుకే అప్పటికప్పుడు ఇవ్వాళ మధ్యాహ్నం ఒంటిగంటవరకు శ్మశానంలోని స్థలాన్ని తాత్కాలిక పార్కింగ్ గా అధికారులు అడ్డగోలుగా వాడేశారు
461.wav,బాధితురాలికి సత్వరమే న్యాయం జరిగేలా ఫాస్ట్ ట్రాక్ కోర్టులో విచారణ జరుపుతామని హోంమంత్రి అనిల్ ప్రకటించారు
462.wav,డబ్బు సంపాదించాలనే ఆశతో కాకుండా ఎంతో భక్తిశ్రద్ధలతో ఈ సినిమా తీసి తన జన్మ ధన్యం చేసుకున్నారు
463.wav,సోమవారం ఎల్లాపటార్కు వెళ్లిన లక్ష్మిని కొంతమంది గుర్తుతెలియన దుండగులు అపహరించి అత్యాచారానికి పాల్పడ్డారు
464.wav,ఆ తర్వాత చెవులు చిల్లులు పడేలా గట్టిగా కేక పెట్టేదని వివరించాడు
465.wav,వారి అవసరాలకు తగినట్లుగా సౌకర్యాల కొరత సహా అనేక సమస్యలు ఎదుర్కొంటున్నారు
466.wav,అందుకే హెచ్ఐవీ వైరస్ ఎట్టి పరిస్థితుల్లోనూ మన ఒంట్లో చేరకుండా చూసుకోవటం అవసరం
467.wav,దాదాపు నాలుగు గంటల పాటు ముగింపు ఉత్సవాలు దేదీప్య వెలుగుల మధ్య జరిగాయి
468.wav,గృహసంబంధిత కుటుంబాల కోసం డ్రామా అనూహ్యమైన విలువైన మరియు సులభంగా అమలు చేయగల సాధనం
469.wav,ఆంధ్ర ప్రదేశ్ ఈఎస్ఐ లో భారీ కుంభకోణం వెలుగు చూసింది
470.wav,మణికర్ణిక సినిమాని మీరే దర్శకత్వం వహించినప్పటికి ప్రధాన పాత్రలో నటించింది మాత్రం కంగనానే అని మర్చిపోకండి అంటుంది
471.wav,కార్మికులు సమ్మెకు పూనుకున్న మీదట ముఖ్యమంత్రి కేసీఆర్ వారి పట్ల దుష్ప్రచారానికి దిగారని దుయ్యబట్టారు
472.wav,మరో వైపు జిల్లా మొత్తం అన్ని షాపులను మూసివేసిన నిరసనకారులు తమ నిరసనలు తెలియజేస్తున్నారు
473.wav,మూడు రోజుల తరువాత ఇదే విధమైన విధిని నాగసాకి వాసులు ఎదురయ్యాయి
474.wav,పదార్థం అధిక సాంద్రత మరియు ఒక నోబుల్ వివరణని నిజంగా అధునాతన రూపాన్ని కలిగి
475.wav,భూగర్భ జలా లు ఇంకిపోయి బోర్లు వట్టిపోతుండటంతో రైతులు ఆందోళనతో తల్లడిల్లి పోతున్నారు
476.wav,ఒక ఆధారం ప్రాచీన సంప్రదాయాలు తీసుకొని మరియు ఇప్పటికే అలవాటు పడిన ఏమి కొత్త ఏదో జోడించండి
477.wav,ఎన్నికల ముందే ఇరు పార్టీల మధ్య ఈ మేరకు అంగీకారం కుదిరిందని ఉద్దవ్ థాక్రే పార్టీ తెలిపింది
478.wav,ఈ సమాధిని గురు శిష్యుల పరస్పర ప్రేమకు గుర్తుగా నిర్మించినట్లు ఒక కధ ప్రచారంలో ఉంది
479.wav,వడదెబ్బ అసురక్షిత తలపై సూర్యరశ్మి ప్రత్యక్ష కిరణాల నుంచి వేసవి కాలంలో జరుగుతుంది
480.wav,ఇట్స్ మై బాడీ అనే స్లోగన్తో ఇద్దరు బాలిక లతో ప్రారంభించారు ఈ క్రీడను
481.wav,ఎందుకంటే ఇప్పుడు నిజంగానే బాలయ్య కొత్త సినిమా ఆగిపోయిందనే ప్రచారం ఇండస్ట్రీలో జరుగుతుంది
482.wav,మూడు రోజుల పసిపాపను ఇంట్లో పెంచుకుంటున్న కుక్క కరిచి చంపేసిన ఘటన గురువారం రాత్రి చోటు చేసుకుంది
483.wav,ఈ సినిమాలో నటించాలని దర్శకుడు అనిల్ రావిపూడి కోరినప్పుడు ఆమె విముఖత చూపించిన విషయం తెలిసిందే
484.wav,దీంతో మనస్తాపం చెందిన ఆమె శనివారం రాత్రి తన ఇంట్లో ఆత్మహత్య చేసుకుందని ఆరోపిస్తున్నారు
485.wav,జీ తెలుగు సంస్థ ఈ చిత్ర శాటిలైట్ రైట్స్ దాదాపు రూ
486.wav,లాక్డౌన్ కారణంగా చాలా మంది ఉద్యోగాలు కోల్పోయిన నేపథ్యంలో బిహార్ ఎన్నికల్లో ఉద్యోగ ప్రకటన కీలక పాత్ర పోషించనుంది
487.wav,అయితే మార్గం మధ్యలో కారు డ్రైవర్ వాహనం నిలిపి ఆమె మీద లైంగిక దాడికి పాల్పడ్డాడు
488.wav,ఈయన కొన్ని సంవత్సరాల ముందు వరకు స్టార్ హీరోలతో పోటీగా చిత్రాలు చేస్తూ వారికి ఏమాత్రం తీసిపోకుండా సక్సెస్లను దక్కించుకున్నాడు
489.wav,లెజండ్ లో విలన్ గా చేయడంతో తన కెరీర్ స్వరూపమే మారిపోయింది
490.wav,నెలకు మూడు ట్రిప్పులకు మించి కిరాయి ఉండడం లేదని బడా ఓనర్లు సైతం వాపోతున్నారు
491.wav,చాలా అంచనాల నడుమ విడుదలైన పెంగ్విన్ సినిమా ఇలా నిరాశపర్చడంతో భారీ మొత్తానికి కొనుగోలు చేసిన అమెజాన్కు నష్టాలు తప్పవంటున్నారు
492.wav,ఈ జీవన చర్యకు ఉపయోగపడు శక్తిని విడుదల చేయుట ఫలితంగా సంభవించే కండర గణనీయమైన నష్టం నివారించేందుకు సాధ్యం చేస్తుంది
493.wav,ఇంగ్లాండ్ బౌలర్ అదిల్ రషీద్ మూడు వికెట్లు తన ఖాతాలో వేసుకున్నాడు
494.wav,గత శనివారం అర్థరాత్రి చెన్నైలోని నుంగంబాక్కంలో తాను యాక్సిడెంట్ చేసినట్టు వచ్చిన వార్తలను బిగ్ బాస్ మాజీ
495.wav,దాదాపు నెల రోజుల తర్వాత బాలు ఆరోగ్యం విషయంలో కాస్త ఉపశమనం కలిగించే వార్త ఒకటి వచ్చింది
496.wav,అయితే తాను ఇందుకు నిరాకరించడంతో తనకు బాలీవుడ్లో పని లేకుండా చేశాడని ఆమె తెలిపింది
497.wav,అంతరిక్షం నేపథ్యంలో సినిమా అంటే అది ఏ హాలీవుడ్కో చెంది ఉంటుంది అని భావిస్తాం
498.wav,వంట ముగింపులో స్టవ్ మరియు బాధాకరమైన వేచి వద్ద నిలబడటానికి అవసరం
499.wav,దీంతో లేనిపోనివి ఊహించుకొని ప్రాణాల మీదికి తెచ్చుకోవద్దు అంటూ పలువురు వైద్యులు సూచిస్తున్నారు
500.wav,ఆ సంగతెలా ఉన్నా ఆమెకు ఫాలోయింగ్ మాత్రం ఓ రేంజ్లో ఉంది
501.wav,ఇక్కడ రుణదాతలే రిస్క్ కేటగిరీల ఆధారంగా అభ్యర్థులకు రుణాలను ఆఫర్ చేస్తారు
502.wav,వేగవంతమైన డౌన్లోడ్ వేగం కోసం మీరు ఈ ఉదయం ప్రారంభంలో చేయాలనుకోవచ్చు
503.wav,తరచుగా ప్రైవేట్ ఇళ్ళు మరియు వివిధ అవసరాల ప్రజా భవనాలు నిర్మాణ పనుల్లో ఉపయోగిస్తారు మాడ్యులర్ నమూనా వస్తువులు
504.wav,మన దేశంలో జరిగే ద్రవ్య లావాదేవీలకు కావాల్సిన వెసులుబాటు ఇప్పుడు ఆర్బీఐకి లోపించింది
505.wav,వర్గ సమాజంలో శరీర కష్టం చేసే వాళ్ల స్థితిగతులంత సులభంగా మెరుగుపడవు
506.wav,ఈ వ్యాసం సేపోవరాశి అత్యంత ప్రజాదరణ రెస్టారెంట్లు గురించి సమాచారాన్ని కలిగి ఉంది
507.wav,ఈ కోతలు కాండం ముందుగా సిద్ధం ఫౌండేషన్లో ప్రవేశ పెట్టాలి కొద్దిగా గ్లూ అది లోకి కురిపించింది
508.wav,అమెరికా అధ్యక్షుడు డోనాల్డ్ ట్రంప్ కూతురు ఇవాంకా ట్రంప్ పర్యటనకు హైదరాబాద్ ముస్తాబావుతుండడంపై వర్మ స్పందించారు
509.wav,ర్యాపిడ్ యాంటీజెన్ కేంద్రాల వద్ద రద్దీని చూస్తే పరిస్థితిని అర్థం చేసుకోవచ్చు
510.wav,నీకు సంవత్సరం పొడవునా ఎప్పుడు ఎప్పుడు కోరుకుంటే అప్పుడు నీరు లభించే వరము ప్రసాదిస్తున్నాను
511.wav,ఓసారి బాలల సినిమా చూసిన చాచా అందులో నటించిన ఏడేళ్ల పాపాయిని మెచ్చుకుంటూ షేక్హ్యాండ్ ఇచ్చారు
512.wav,శర్మ చేస్తోన్న ఆరోపణలను నిరూపించడానికి తాము సిద్దంగా ఉన్నామని ప్రాసిక్యుషన్ ప్రకటించింది
513.wav,అనుష్క నటించిన తాజా సినిమా నిశ్శబ్దం విడుదల తేదీపై సస్పెన్స్ వీడింది
514.wav,శ్రద్ధతో తెరుచుకుంటుంది మరియు సిరాను కలిగి ఉన్న స్ట్రిప్ను తొలగించండి
515.wav,లేక టిఆర్ఎస్ ఎమ్మెల్యేలు వేసిన పిటిషన్ ను న్యాయస్థానం కొట్టేస్తుందా అన్న టెన్షన్ షురూ అయింది
516.wav,విదేశాంగ కార్యదర్శిగా వ్యవహరించిన జైశంకర్కు కూడా మోదీ మంత్రివర్గంలో చోటు దక్కింది
517.wav,గంగూలీ కెప్టెన్గా బాధ్యతలు స్వీకరించిన తర్వాత సెహ్వాగ్ను ఓపెనర్గా బరిలోకి దించాడు
518.wav,ఈ రోజు బంధువులు మరియు స్నేహితులతో కొన్ని విభేదాలు వచ్చే అవకాశం ఉంది
519.wav,పిల్లలకు ఫాస్ట్ ఫుడ్ బదులు గుడ్డు తినిపిస్తే ప్రయోజనం ఉంటుందని డాక్టర్లు సూచిస్తున్నారు
520.wav,అయితే గుత్తా సుఖేందర్ రెడ్డి ఈ విషయమై ముందుగానే ఒప్పందం కుదుర్చుకున్నట్లు విశ్లేషకులు భావిస్తున్నారు
521.wav,ఇటీవలే సోషల్ మీడియాలో సమంత ప్రెగ్నెన్సీ పై పెద్ద చర్చే జరిగింది
522.wav,అదే సమయంలో పొయ్యి గడ్డపై నుంచి కిందికి దూకిన కుక్క అరిసెలను తొక్కుకుంటూ పరుగెత్తింది
523.wav,ఆ సమయంలో పమేలా గోస్వామితో ఆమె ఫ్రెండ్ ప్రబీర్ కుమార్ దేవ్తో పాటు ఓ బాడీగార్డు కూడా ఉన్నాడు
524.wav,ముఖ చికిత్సల నుండి మీకు లభించే ఫలితాలు అనేక అంశాలపై ఆధారపడి ఉంటాయి
525.wav,ఇంగ్లిష్ మీడియంపై వైసీపీ సర్కారు అబద్దాలు ప్రచారం చేస్తోందని నారా లోకేష్ మండిపడ్డారు
526.wav,మరోపక్క నిందితులను గుర్తించడానికి సీట్ ని ఏర్పాటు చేసింది రాష్ట్ర ప్రభుత్వం
527.wav,ఈ మదర్సాకు రిజిస్ట్రేషన్ ఉన్నదా లేదా అనే విషయమై దర్యాప్తు చేస్తున్నామని తెలిపారు
528.wav,కరోనా నెగటివ్ వచ్చిన నేపాలీ ప్రజలనే భారత్ భూభాగంలోకి అనుమతిస్తామని అధికారులు తేల్చి చెప్పారు
529.wav,తాజాగా టీమిండియా ప్రధాన కోచ్గా అనిల్ కుంబ్లేని కొనసాగించడాన్ని కెప్టెన్ కోహ్లీ ఏమాత్రం ఇష్టపడటం లేదని తెలుస్తోంది
530.wav,అయితే క్షణాల్లో కారులో నుంచి దిగి వచ్చిన వ్యక్తులు వాళ్ళిద్దరినీ కారు కింద నుండి లాగారు
531.wav,ఆర్నామ్లో వాటా విక్రయం సరైన విలువను సొంతం చేసుకునే విధానంలో భాగమే
532.wav,ఇది చేతులు శరీరం యొక్క ఇతర ప్రాంతాల్లో కంటే ముందు వృద్ధాప్యం మొదటి చిహ్నాలు ఉన్నాయి పేర్కొంది విలువ
533.wav,కోర్టుకిచ్చిన ప్రమాణ పత్రాలలో చేసిన వాగ్దానాలు అమలు చేయకపోయినా కోర్టు ధిక్కా రమే
534.wav,దానిపై అక్కసుతోనే ముగ్గురు విలేకరులపై పోలీసులు అక్రమ కేసులు పెట్టారని ఆరోపించారు
535.wav,మరోవైపు వరస విజయాలతో దూకుడుగా కనిపించిన ఢిల్లీ క్యాపిటల్స్ స్వీయ తప్పిదాలతో మూల్యం చెల్లించుకుంది
536.wav,నిత్యం ఏదో ఒక ప్రాంతంలో జరిగే రోడ్డు ప్రమాదాల్లో విలువైన ప్రాణాలు గాలిలో కలసిపోతున్నాయి
537.wav,కాలువల ద్వారా కన్నా పైప్లైన్ల ద్వారా సాగునీటిని పంపిణీ చేయడంలో కలిగే ప్రయోజనాల గురించి చర్చించారు
538.wav,దానికి తోడు పాలన విషయాల్లో నరసింహన్ కి మంచి అనుభవం కూడా ఉంది
539.wav,అయితే రాష్టస్థ్రాయిలో పెద్దల సహకారం కాంట్రాక్టు సంస్థలకు ఉండటంతో కిందిస్థాయి అధికారులు వౌనంగా ఉండిపోతున్నారు
