file_name,transcript
413.wav,நாங்க ஏற்கனவே இது பத்தியெல்லாம் கலெக்டர் கிட்ட மனு கொடுத்துட்டோம்
414.wav,பணி செய்யவிடாமல் தடுக்கும் துணைத் தலைவா் மீது நடவடிக்கை எடுக்கக் கோரி ஊராட்சித் தலைவா் மனு
415.wav,கருப்பு பூஞ்சை நோயை கட்டுப்படுத்த உரிய நடவடிக்கைளை எடுக்குமாறு மாநில அரசுகளுக்கு மத்திய அரசு அறிவுறுத்தல்
416.wav,இந்த கோரிக்கைகளை அவர்கள் ஏற்றுக் கொண்டால் நாங்கள் கூட்டணி பேசுவதற்கு தயாராக உள்ளோம்
417.wav,நாளை அவர் ஊழலை ஒழிப்பேன் என்றும் சொல்லவில்லை ஊழலுக்கு உடந்தையாக இருக்க மாட்டேன் என்று மட்டும் சொன்னார்
418.wav,லோக் ஆயுக்த சட்டத்தை ரத்து செய்யக் கோரும் மனு மீது பதில் அளிக்க தமிழக அரசுக்கு உச்சநீதிமன்றம் உத்தரவு
419.wav,உளவு இளவரசி நூரின் தியாகத்தை ஞாபகப்படுத்தும் விதமாக லண்டனில் உள்ள கோர்டன் ஸ்குயர் கார்டன் பகுதியில் சிலை திறப்பு
420.wav,இந்த நிலையில் அஜித்துக்காக ஒரு தனி இணையதளம் ஒன்றை ஆரம்பிக்க அஜித் ரசிகர்கள் முடிவு செய்துள்ளனர்
421.wav,கோணவாய்க்கால் பகுதியில் சமூக விரோத செயல்களில் ஈடுபடுபவர்கள் மீது நடவடிக்கை கோரி சாலை மறியல்
422.wav,மகன் பாரோன்னுடன் மெலானியா டிரம்ப் வெள்ளை மாளிகையில் தனது மனைவியிடம் சென்றார்
423.wav,மனைவியையும் மூன்று பிள்ளைகளையும் தன்னுடன் சேர்த்து வைக்கக் கோரி கணவன் உண்ணாவிரதப் போராட்டம்
424.wav,தோனியை அவருடைய மகளுடன் காணும்போது என் மகளின் குழந்தைப் பருவக் காலங்கள் நினைவுக்கு வரும்
425.wav,தென் தமிழகத்தில் புகழ் பெற்ற மாரியம்மன் கோயில்களில் விருதுநகா் மாவட்டம் சாத்தூா் அருகே உள்ள இருக்கன்குடி மாரியம்மன் கோயில்
426.wav,நடுவர் இங்கு பங்கேற்ற அனைவரும் திறமையாணவர்கள்தான் ஒருத்தருக்கொருத்தர் சலைத்தவர்கள் அல்ல ஆனால் இந்த விருதை ஒருவருக்குதான் கொடுக்க முடியும் ஆதாலால்
427.wav,சென்னை இரண்டாம் கட்ட மெட்ரோ ரயில் பணிகளுக்கு மண் பரிசோதனை பணிகள் மும்முரம்
428.wav,தொடர் உண்ணாவிரதம் இருந்த ஜெகனை குண்டுகட்டாக தூக்கிச் சென்று மருத்துவமனையில் அனுமதித்த போலீசார்
429.wav,ஓமலூர் அருகே வெள்ளக்கல் பட்டி ஊராட்சி தலைவர் தேர்தல் வாக்கு எண்ணிக்கை நிறுத்தி வைப்பு
430.wav,காவிரியில் தமிழகத்துக்குத் தண்ணீர் திறந்து விடக் கூடாது என்று கூறி போராட்டத்தைத் தீவிரப்படுத்த கன்னட அமைப்புகள்
431.wav,தங்களது நிபந்தனைகளை அரசு நிறைவேற்றும் வரை உடற்கூறாய்வு செய்யக் கூடாது என்று பிரதீபாவின் பெற்றோர் எதிர்ப்பு தெரிவித்தனர்
432.wav,இந்தியாவின் முக்கிய வாகன உற்பத்தி கேந்திரமாக சென்னை பெயர் பெற்றிருக்கிறது
433.wav,எட்டுகால் பூச்சி போன்றவை கடித்தால் தேங்காய் தண்ணீரையும் தேங்காய்கீத்தையும் தின்றால் உடனடி விசமுறிவு ஏற்படும்
434.wav,மாற்றுத் திறனாளிகளுக்கு சேவை செய்யும் அரசு சாரா நிறுவனங்களையும் ஊக்குவித்து அவர்களின் சேவையைப் பாராட்டி விருதுகளும் அளிக்கப் படுகிறது
435.wav,ஆனால் காங்கிரஸ் கட்சியின் பிரதமர் இவ்வாறு கூறியிருப்பது வேதனைக்குரியது இவ்வாறு கூறினார்
436.wav,என் வசிப்பிடத்துக்கு அருகில் குறைந்த விலை வீடு அடுக்குமாடி வீடுகள் கட்டப்பட்டதும் குற்றச் செயல்கள் பெருகி விட்டன
437.wav,அதே போன்று ஒரு பெண் தனது கணவனின் சகோதரர்களோடு முக்கிய தேவைகள் அன்றி எந்த விதமான தொடர்பும் வைக்க முடியாது
438.wav,இவ்வாறு பதிவு செய்த இசையமைப்பாளர் ஜேம்ஸ் வசந்தனுக்கு ட்விட்டரில் கடும் எதிர்ப்பு தெரிவித்து வருகிறார்கள்
439.wav,அமெரிக்கா டெக்ஸாஸ் மாகாணத்தில் தொடர்ந்து பெய்துவரும் கனமழையால் வெள்ளம் சூழ்ந்து ஏராளமான வீடுகள் நீரில் மூழ்கியுள்ளன
440.wav,சில சமயங்களில் நம்மை கைக்குழந்தைகள் ஆசீர்வதிக்கின்றன என்ற எண்ணமும் அதன் விளைவான மன எழுச்சியையும் நான் அடைந்தது உண்டு
441.wav,கண்ணகிநகர் மக்களுக்கு வறட்சி நிவாரணம் வழங்கப்படவில்லை எனத் தெரிவித்து மகஜர் கையளிப்பு
442.wav,என்பதை தமிழ் மக்களின் பிரதிநிதிகள என்ற உணர்வில் அவர்கள் புரிந்து நடந்து கொண்டிருக்க
443.wav,இப்படி அநேக குறைகளை வைத்து கொண்டு சோதனைக்கு செல்கிறார்களாம் சோதனைக்கு
444.wav,நான் ஓர் பளுதூக்கும் வீரனாக இருந்தாலும் ஆந்திரபிரதேசம் பிரிக்கப்படாதிருந்த சமயத்தில் என் மாநிலத்தின் சார்பாக தேசிய அளவில்
445.wav,இதன் காரணமாகவே ராஜபக்சேவை சந்திக்க ஒபாமா மறுத்து விட்டதாக கூறப்படுகிறது
446.wav,கடந்த ஆண்டு வடகிழக்கு தில்லி வன்முறை தொடா்புடை யுஏபிஏ வழக்கில் விசாரணை நீதிமன்றம் ஜாமீன் மனுவைத் தள்ளுபடி செய்ததை
447.wav,மத்திய அரசு சந்திக்கும் பல்வேறு சவால்களால் தாமதமாகும் ராமர் கோயில் அறக்கட்டளை
448.wav,முன்னாள் கிரிக்கெட் வீரர் சவுரவ் கங்குலி நேற்று மாலை கொல்கத்தாவில் உள்ள தலைமைச் செயலகத்திற்கு சென்று மேற்கு
449.wav,கிளிநொச்சி மாவட்ட பனை தென்னை வள அபிவிருத்திக் கூட்டுறவுச் சங்கத்தின் பணியாளர்கள் காலவரையறையற்ற பணிப் பகிஸ்கரிப்பில் ஈடுப்பட்டு வருகின்றனர்
450.wav,மேலும் இது போல ஆயிரம் வீடியோக்களை ஆயிரம் வீடுகளுக்கு மேல் பதிவு செய்துள்ளதாகவும் கூறப்படுகிறது
451.wav,வருங்கால முதல்வர் ரஜினிகாந்த் என போயஸ் கார்டன் இல்லம் முன்பு ரசிகர்கள் முழக்கம்
452.wav,மலிவு விலையில் வெங்காயம் தரும் கடைகளில் நீண்ட வரிசையில் நின்று பொதுமக்கள் வெங்காயத்தை வாங்கி சென்றனர் என்பது குறிப்பிடத்தக்கது
453.wav,இத்தகைய போராட்டங்கள் பற்றிய கட்சி சாராத யதார்த்த உண்மைகளை
454.wav,இந்த நினைப்புக்கு பின்னர்தான் தினகரன் ஆதரவாளர்கள் தங்கியிருந்த விடுதியை ஓபிஎஸ் ஆதரவாளர்கள் முற்றுகையிட்டதாக கூறப்படுகிறது
455.wav,மறைந்த இயக்குநர் ஜீவாவின் உதவியாளராக இருந்த மணிகண்டன் இந்தப் படத்தினை இயக்குகிறார்
456.wav,நட்சத்திரம் நான்கு பாதங்களுடன் திகழும் நட்சத்திர நடப்பு விவரங்களை தினமும் அறிவதால் தீவினைகள் அகலும்
457.wav,அடுத்த சூப்பர் ஸ்டார் தங்கள் நடிகர்தான் என கூறிவரும் சில ரசிகர்களுக்கு
458.wav,தலிபான்கள் மற்றும் அவர்களின் ஆதரவாளர்களின் வாட்ஸ்அப் கணக்குகளும் முடக்கப்படுவதாக ஃபேஸ்புக் நிறுவனம் அறிவிப்பு
459.wav,ஏற்கனவே இதுபோல் இந்திய ராணுவ வீரர் தலையை துண்டித்து சம்பவத்துக்கு பதிலடியாக கடந்த ஆண்டு செப்டம்பர்
460.wav,மீஞ்சூர் அருகே புத்தாண்டு கொண்டாட்டத்தில் கோஷ்டி மோதல் வாலிபர் வெட்டி கொலை
461.wav,மின்கம்பி உரசியதால் வைக்கோல் போர் ஏற்றி வந்த சரக்குவேன் தீயில் எரிந்து நாசம்
462.wav,புதிதாக களத்தில் குதிக்கும் ரஜினி கமல் போன்ற நட்சத்திரங்கள் மீதும் மக்களின் விருப்பு வெறுப்பு வெளிப்பட்டுள்ளது
463.wav,அல்லாஹ் உண்மையாளர்களுக்கு தன் அன்பைச் சொரிந்து மேலும் மேலும் அவனது நேர்வழியில்
464.wav,இந்தியா கன்னய்யா குமார் கருத்துரிமை கல்வி சமூக நீதி சர்ச்சை சர்வதேச அரசியல் செய்திகள் நாடாளுமன்றம் மத அரசியல்
465.wav,கைதுசெய்த மீனவர்களையும் படகையும் யாழ்ப்பாணம் மீன்பிடித்துறை அதிகாரிகளிடம் கையளிக்க இலங்கை கடற்படையினர் நடவடிக்கை எடுத்துள்ளமை குறிப்பிடத்தக்கது
466.wav,வையம்பட்டி அருகே தண்ணீர் தொட்டி தேடி வந்த புள்ளி மான் நாய்களிடமிருந்து காப்பாற்றி வனத்துறையிடம் ஒப்படைப்பு
467.wav,வட ஆப்பிரிக்கா மற்றும் மத்திய கிழக்கில் இருந்து வரும் அகதிகளை மட்டும் அனுமதிக்கப் போவதாக ஜேர்மன் தெரிவித்துள்ளது
468.wav,தமிழின் சிறப்பை உலகெல்லாம் கொண்டு சென்ற தலைவர்களை போற்றி கொண்டாடி மகிழ்வோம்
469.wav,ஆட்சிக்கு வந்துவிடும் ஆசையில் எனது ஆட்சியைக் கவிழ்க்க காங்கிரஸ் சதி செய்தது
470.wav,இதற்கு இயந்திரம் கொள்வனவு செய்யும் போர்வையில் மத்திய வங்கியில் மோசடி செய்யப்பட்ட கறுப்பு பணம் சுத்திகரிப்பு செய்பபடுவதாகவும் அவர் சுட்டிக்காட்டினார்
471.wav,அந்தவகையில் எதிர்வருகின்ற ஜனாதிபதித் தேர்தேர்தலின் மூலமாக ஒரு பதிவு ஒன்றை இந்நாட்டில் ஏற்படுத்த வேண்டும் அதற்காக இந்த தேர்தலை
472.wav,இதனைப்பார்த்து அதிர்ச்சியடைந்த அதீப் சமி தனது இரண்டு மகன்களையும் காப்பாற்றுவதற்காக அவர்களை இறுக
473.wav,அவர்கள் நீரில் கரிம கலவைகள் ஆக்ஸிஜனேற்றத்தைத் மற்றும் வளமான வண்டல் உருவாக்கம் சமாளிக்க
474.wav,புதிய வீடியோ மேமிராக்கள் எவ்வளவு துல்லியமாக படம் எடுக்கிறது என்பதை காட்டுவதற்காக
475.wav,அமெரிக்க அதிபர் ட்ரம்பை பதவி நீக்க கோரும் தீர்மானம் செனட்டுக்கு அனுப்பிவைப்பு
476.wav,சரணடைய வந்த போராளிகளுக்கு வழங்கிய வாக்குறுதியை மீறிய இலங்கை அதிகாரிக்குப் பாடம் கற்பித்த பிரித்தா
477.wav,என் வயதுதான் அவனுக்கு என்றாலும் அவன் உடம்பு வாட்டசாட்டமாக இருக்கும்
478.wav,இதற்காகவே திருமணம் செய்து கொள்ள வேண்டும் என்று சகமாணவன் ஒருவன் சொன்னது இன்று நினைக்கையில் வேடிக்கையாக இருக்கிறது
479.wav,தீபாவளி திருநாளை உலகின் பல்வேறு பகுதிகளிலும் மக்கள் கொண்டாடிவருகின்றனதீப ஒளி பண்டிகையான தீபாவளியை இந்திய அளவில் ஹிந்துக்கள் மட்டுமே கொண்டாடி
480.wav,தருமபுரி மற்றும் தேனி உள்ளிட்ட பல்வேறு தொகுதிகளில் மறுதேர்தல் நடத்த தேர்தல் ஆணையம் உத்தரவு
481.wav,ஆறுமுகநேரி பகுதியில் வாட்ஸ் அப்பில் வைரலாகும் ஆடியோ டிரைவர் தற்கொலையில் திடீர் திருப்பம்
482.wav,சர்வதேச விசாரணை என்ற பேச்சுக்கே இடமில்லாமல் செய்து விட்டோம் என்கிறார் இலங்கை வெளிவிவகாரப் பிரதியமைச்சர்
483.wav,ஓவேலி வனச் சரகத்தில் அழுகிய நிலையில் யானைக் குட்டி சடலம்
484.wav,இதனால் சனி பீடித்திருக்கும் காலத்தில் அனுமனை வணங்கி இராம பாராயணம் செய்பவர்களுக்கு சனியால் ஏற்படும் தொல்லை குறையும் என்று நம்பப்படுகிறது
485.wav,இந்நிலையில் மும்பையில் உள்ள தேசியவாத காங்கிரஸ் அலுவலகத்தில் வெள்ளிக்கிழமை நடைபெற்ற நிகழ்ச்சியில் அவா் அக்கட்சியில் இணைந்தாா்
486.wav,குற்றாலத்தில் தனியாா் தங்கும் விடுதியை கரோனா பாதுகாப்பு விடுதியாக மாற்ற எதிா்ப்பு
487.wav,இன்று நீங்கள் கணக்கெடுத்துப்பார்த்தால் மாவட்ட அளவிலான பணி வரை இந்த விகிதாச்சாரம் சரியாகவே கடைபிடிக்கப்படுகிறது
488.wav,தன்னை மிரட்டியதாக ரவிகரன் மீது தென்னிலங்கை மீனவர் முல்லைத்தீவு பொலிசில் புகார்
489.wav,கொடகவெல பிரதேசத்தில் நபரொருவரை தாக்கிய குற்றச்சாட்டில் அண்மையில் நாடாளுமன்ற உறுப்பினர் ரஞ்சித் சொய்சா கைது செய்யப்பட்டிருந்தமை குறிப்பிடத்தக்கது
490.wav,சர்வதேச நீதிமன்றத்தில் சூடான் அதிபர் மீது இனப் படுகொலை குற்றச்சாட்டு பதிவு
491.wav,ஆனால் முப்பதாண்டுகளுக்குப் பின்னர் மக்கள் யுத்தக்குழு அகன்றபோது அவர்கள் அப்படியே இருப்பதையே நாம் கண்டோம்
492.wav,இந்தநிலையில் இவ்வாறு தகவல்கள் கசிந்தமை தொடர்பில் விசாரணைகள் நடத்தப்பட உள்ளமை குறிப்பிடத்தக்கது
493.wav,மணப்பாட்டில் தூண்டில் வளைவு அமைக்க நடவடிக்கை எடுக்க வேண்டும் ஆதிதிராவிடர் முன்னேற்ற இயக்கம் கலெக்டரிடம் மனு
494.wav,நீங்கள் ஈபேயின் வாங்குபவர் பாதுகாப்பு திட்டம் பற்றி தெரிந்து கொள்ள வேண்டும்
495.wav,மஹிந்த ராஜபக்சவை மீண்டும் அதிகாரத்திற்கு கொண்டு வருவதாற்காக ஜனாதிபதி மைத்திரிபால சிறிசேனவுக்கு அழுத்தம் கொக்கும் இந்தியா
496.wav,உங்கள் கிரேடு மாணவர் இந்த விடுமுறை சீசன் என்ன கொடுக்க வேண்டும்
497.wav,கடந்த சில நாட்களாக பாமர மக்கள் மட்டுமின்றி பதவியில் இருக்கும் சட்டமன்ற உறுப்பினர்களையும் கொரோனா வைரஸ் தாக்கி வருவது தெரிந்ததே
498.wav,மீண்டும்கற்பி சிகிச்சை செவிப்புல கருத்து பாதிக்கும் சங்கங்கள் ஒரு அமைப்பு அடிப்படையாக கொண்டது
499.wav,இதனால்தான் கோவிலில் கல்வெட்டை பொறிக்க இயலாமல் அருகில் இருந்த பாறையில் பொறித்துள்ளனர் என்பது தெரியவந்துள்ளது
500.wav,அனைத்து மாணவர்களும் பொதுத்தேர்வெழுத நடவடிக்கை எடுக்க வேண்டும் என்றும் தேர்வுத்துறைஉத்தரவு பிறப்பித்துள்ளது
501.wav,உலகக்கோப்பை தொடரில் அதிக விக்கெட்டுகளை வீழ்த்திய இங்கிலாந்து வீரர்கள் பட்டியலில் முதலிடத்தை பிடித்துள்ளார் ஆர்ச்சர்
502.wav,ஜல் ஜீவன் திட்டத்துக்கு நீராதாரம் உள்ள இடத்தில் உறைகிணறு அமைக்கக் கோரிக்கை
503.wav,வண்டியை திருப்பும் போது தவறுதலாக கான்கிரீட் தூணில் மோதி பரிதாபமாக உயிரிழந்த பள்ளி பேருந்து ஓட்டுனர்
504.wav,இலங்கைப் பெண் ஒருவர் விடுத்துள்ள கோரிக்கையை மீளவும் பரிசிலீக்குமாறு சென்னை மேல் நீதிமன்றம் தமிழக அரசாங்கத்துக்கு
505.wav,நீங்கள் வடிவமைப்பு அம்சங்கள் பற்றி அறிந்து கொள்ள வேண்டும் வேறு என்ன
506.wav,அவரது தந்தையின் அந்தோனி டேவிட் கிட்மேனின் இறுதி நேரத்தில் நிக்கோல் மற்றும் கீத்
507.wav,அவருக்கு தமிழ்த் திரையுலகமே திரண்டு வந்து அஞ்சலி செலுத்திக் கொண்டிருக்கிறது
508.wav,இதே கருத்தை சமீபத்திலும் அவர் தெரிவித்த போது அவருக்கு கடும் கண்டனங்கள் எழுந்தன
509.wav,ஐகோர்ட்டில் சென்னை சூப்பர் கிங்ஸ் அணிக்கு விதித்த தடையை எதிர்த்து தொடர்ந்த வழக்கு தள்ளிவைப்பு
510.wav,நான் தமிழகம் வந்து சென்னை சேர்ந்தபின் அன்று இரவு என்னைச் சந்தித்த கடல்
511.wav,குறுகிய சாலையால் லாரி செல்ல முடியவில்லை பழைய பீரங்கியை வெலிங்டன் ராணுவ முகாமிற்கு கொண்டு செல்வதில் சிக்கல்
512.wav,இதுகுறித்த புகாரின் பேரில் தாராபுரம் போலீசார் வழக்கு பதிவு செய்து அரசு பஸ் டிரைவர் செல்வராஜை கைது செய்தன
513.wav,ஆகவே ஆட்டிசம் பற்றிய நூல் என்பதற்கு அப்பால் ஒரு வாழ்க்கைச்சித்திரம் என்றவகையிலும் முக்கியமானது இந்நூல்
514.wav,நிறுவனத்தின் தேவைகளைப் பூர்த்தி செய்ய பொருத்தமான வன்பொருள் மற்றும் மென்பொருள் மீது வாடிக்கையாளர்களுக்கு ஆலோசனை வழங்குதல்
515.wav,ஸ்ரீலங்கா சுதந்திரக் கட்சி குண்டசாலை பிரதான அமைப்பாளரும் தகவல் ஊடகத்துறை அமைச்சருமான கெஹெலிய ரம்புக்வெல்லவின் தலைமையில் கூட்டம் நடைபெறும்
516.wav,தஞ்சை புதிய பேருந்து நிலையத்தில் பொருட்கள் பாதுகாப்பறை ஆக்கிரமிப்பு பயணிகள் திண்டாட்டம்
517.wav,கவுதமியை தொடர்ந்து மீண்டும் ஜெயலலிதாவின் மரணத்தில் கேள்வி எழுப்பிய மற்றுமொரு நடிகர்
518.wav,அச்சுவேலி அசெம்பிளி ஜீவவார்த்தை ஆலயப் போதகர் ஆகிய நான் அறியத்தருவது யாதெனில்
519.wav,உண்மைக்கும் தேவைக்குமான ஒருஇனவிடுதலை தோற்கடிக்கப் பட்டதற்கான காரணம் மறுக்கப்பட்டஅரசியல் புரிதல்
520.wav,கூட்டணி கட்சிகளின் மிரட்டலை சமாளிக்க அதிமுக அதிரடி வியூகம் மேயர் பதவிக்கு நேரடி தேர்தல் இல்லை
521.wav,தவாக தலைவர் வேல்முருகன் தேசிய பாதுகாப்புச் சட்டத்தில் கைது செய்யப்பட்டு உள்ளார்
522.wav,கண்டி இந்து கலாசார மண்டபத்தில் நடன தாரகை ரமா வைத்தியநாதனின் நடன நிகழ்வு
523.wav,நத்தம் அருகே பூக்குழி இறங்கி நேர்த்திக்கடன் செய்த அய்யப்ப பக்தர்கள்
524.wav,தற்போதுள்ள நிலையில் யாராவது ஒருவர் பதவி விலகினாலே ஆட்சிக்கு ஆபத்து என்கின்ற நிலை தோன்றியுள்ளமை குறிப்பிடத்தக்கது
525.wav,திருத்துறைப்பூண்டி நகராட்சி சாா்பில் நெகிழி ஒழிப்பு உறுதிமொழி ஏற்பு மற்றும் பேரணி
526.wav,சென்னை விமான நிலையம் வந்த ரஜினிகாந்திடம் செய்தியாளர்கள் தேர்தல் முடிவுகள் குறித்து கேள்வி எழுப்பினர்
527.wav,புதிய கார்ஜகிக்கின் மின்னஞ்சல் எச்சரிக்கை ஆண்டுகள் பழைய நகர்ப்புற புராஜெக்ட் ஆக தோன்றும்
528.wav,தவறு நடக்கும் இடங்களில் போலீசாரின் கவனத்தை திசை திருப்ப அந்த ரேகைகளை விட்டுச்செல்ல வாய்ப்புள்ளதாகவும்
529.wav,எதிர்வரும் தொடர்களிலும் நாட்டிற்காக தங்கம் வெல்வேன் என்று நம்பிக்கை தெரிவித்தார் ஹீமா தாஸ்
530.wav,ஆபாச படம் எடுத்து டாக்டரிடம் பணம் கேட்டு மிரட்டிய நடிகை கைது
531.wav,கேரளா கஞ்சாவுடன் முன்னாள் போராளி உட்பட ஐவர் வவுனியா மது ஒழிப்பு பிரிவு பொலிசாரால் கைது
532.wav,காடழிப்பு கண்டு அஞ்சும் பழங்குடியினர் முகங்களை அமேசான் மழைக்காடுகளில் வெளிப்படுத்தும் ஓவியங்களின் படத்தொகுப்பு
533.wav,அம்பாறையில் இடம்பெற்ற ஊடக சந்திப்பொன்றில் வைத்து அவர் இந்த தகவலை வெளிப்படுத்தியுள்ளார்
534.wav,தமிழகத்தில் உள்ளாட்சித் தோ்தல் நடைபெறுமா என்ற சந்தேகம் எழுந்துள்ளதாக இந்திய கம்யூனிஸ்ட் கட்சியின் மாநிலச் செயலா்
535.wav,ஆடிப்பூரம் விழாவை முன்னிட்டு அம்மனுக்கு வளைகாப்பு சூட்டும் நிகழ்ச்சி நடைபெற்றது
536.wav,முள்ளிவாய்க்கால் நினைவுத்தூபியை மீள அமைக்க நிதி உதவி வழங்குமாறு பல்கலை மாணவர் ஒன்றியம் கோரிக்கை
537.wav,ஓய்வு பெறும் நாளில் சஸ்பெண்ட் செய்யப்பட்ட பாஸ்டர் நிறுவன துணை இயக்குநர்
538.wav,காட்டன் பஞ்சில் சாப்ஸ்டிக்ஸ் அல்லது பெட்ரோலியம் ஜெல்லியை எடுத்து வெட்டு ஏற்பட்ட இடத்தில் தடவி பயன்படுத்தவும்
539.wav,இதனைத் தொடர்ந்து இந்திய தூதரக அதிகாரிகள் ஒரு சில ஊடகவியலாளர்களை மட்டும் அழைத்துச்சென்றுள்ளனர்
540.wav,குன்னம் சட்டமன்ற தொகுதியில் வாக்குப்பதிவு அலுவலர்களுக்கு பயிற்சி வகுப்புக்கான இடம் தேர்வு
541.wav,மெல்லத் தேயும் விந்தை விளக்க தவழ்ந்து மெல்ல நகரும் வெண்முகில்
542.wav,இந்தப் பயணத்தின் முக்கிய தருணங்களை இந்த இன்ஸ்டாகிராம் அக்கவுன்ட்டில் பதிவு செய்து வருகிறார் நோரோக்
543.wav,நிவர் புயலால் மாற்றி அமைக்கப்பட்ட மருத்துவ கலந்தாய்வு அட்டவணையை வெளியிட்டது மருத்துவக்கல்வி இயக்ககம்
544.wav,உதவி பேராசிரியர்களை நியமிக்க விண்ணப்பங்களை வரவேற்று அண்ணா பல்கலை வெளியிட்ட அறிவிப்பு ரத்து
545.wav,ஐரோப்பிய ஒன்றியத்திலிருந்து பிரித்தானியா வெளியேறுவது தொடர்பான உடன்பாட்டை ஆதரிப்பதாக ஜேர்மன் தெரிவித்
546.wav,சேலம் அருகே வாகன சோதனைக்கு காரை நிறுத்தாமல் சென்றதாக டிடிவி தினகரன் மீது வழக்குப்பதிவு
547.wav,அமெரிக்கன் பவர் உடன் சன் பீம் டைகர் பிரிட்டிஷ் ஸ்போர்ட்ஸ் கார்
548.wav,நிதின் கட்காரி பிரச்சார மேடையில் எட்டு வழி சாலை கண்டிப்பாக அமைக்கப்படும் என கூறியதற்கு
549.wav,காலையில் வேலைக்குச் சென்று மாலையில் வீடு திரும்பிய காலம் இப்போது கடந்து போய்விட்டது
550.wav,முடிவில் மூன்று லட்சம் பிராங்குகள் கொடுத்து அதன் உரிமையை பெல்ஜியத்தை சேர்ந்த ஒரு பதிப்பகம் விலைக்கு வாங்கியது
551.wav,மேலும் இந்த தேசியப் பூங்கா யுனெசுகோ அமைப்பால் உலகப்பாரம்பரியச் சின்னங்களில் ஒன்றாக அறிவிக்கப்பட்டுள்ளது
552.wav,வீடுகளை சுத்தமாக வைத்திருப்பதற்காக பொதுமக்களை தெளிவுபடுத்துவதற்கான வேலைத்திட்டமும் முன்னெடுக்கப்பட்டுள்ளதுஎன்றும் அந்த அறிக்கையில் மேலும் குறிப்பிடப்பட்டுள்ளது
553.wav,கடவுளேயே அங்கும் இங்கும் தூக்கி கொண்டு செல்பவர் ட்ரெயின் வாகன ஓட்டுநர் தான்
554.wav,சமாஜ்வாதி கட்சி தலைவர் மீது ஜெயிலில் இருந்து வெளியே வந்ததும் வழக்கு
555.wav,சந்திரனில் காலடி வைத்த முதல் மனிதன் நீல் ஆம்ஸ்ட்ராங்கிற்கு இருதய அறுவை சிகிச்சை
556.wav,இதையொட்டி ராஷ்டிரபதி பவனில் ஜனாதிபதி ராம்நாத் கோவிந்த் இன்று அகில இந்திய வானொலி மற்றும் தூர்தர்ஷன் தொலைக்காட்சி வாயிலாக நாட்டு
557.wav,பொருளாதார நடவடிக்கை என்று கூறிக்கொண்டு மத்திய அரசானது பல்வேறு துறைகளில் அன்னிய நேரடி முதலீட்டை அனுமதிக்க முடிவு செய்துள்ளது
558.wav,இந்த ஆண்டு பிரம்மோற்சவம் சிறப்புடன் நடைபெறுமா என்னும் சந்தேகம் பக்தர்களிடையே எழுந்துள்ளது
559.wav,அதனாலே தஸ்தாயெவ்ஸ்கியின் குற்றமும் தண்டனையும் நாவல் இன்றும் வாசிக்கவும் விவாதிக்கவும் படவேண்டிய முக்கியமான புத்தகமாக இருக்கிறது
560.wav,நத்தம் பகுதியில் கஜா நிவாரண பணிகள் முழுமையாக நடக்கவில்லை ஆண்டிஅம்பலம் எம்எல்ஏ குற்றச்சாட்டு
561.wav,இந்நிலையில் ஜல்லிக்கட்டு வேண்டும் என்று சென்னை மெரீனா கடற்கரையில் மேலும் படிக்க
562.wav,வருவாய் மூலம் உலகளாவிய ரவுண்டிங் அனைத்து உணவு விற்பனை உலகளாவிய தரவரிசை
563.wav,இந்த நாடகக் குழுக்கள் ஒத்திகைக்காக அலைந்து திரிவதைக் என் கண்கூடாகக் கண்டிருக்கிறேன்
564.wav,இந்த பயிற்சி இந்திய அமெரிக்க உடன்பாட்டு ஒப்பந்தத்தின் அடிப்படையில் நடைபெறுகிறது என்பது குறிப்பிடத்தக்கது
565.wav,அகில இந்திய இளைஞர் காங்கிரஸ் தலைவர் அம்ரிந்தர் சிங் ராஜா பிரார்
566.wav,சுட்டி கிரியேசன்ஸ் கியூட் பெங்குவின் வடிவத்தை உருவாக்கிய தேவகோட்டை சேர்மன் மாணிக்க வாசகம் நடுநிலைப் பள்ளி மாணவர்களுக்கு பாராட்டு
567.wav,இன்றைய சாட்சியங்கள் வழங்கும் போது ஊடகங்களுக்கு செய்தி சேகரிக்க அனுமதி வழங்கப்பட்டுள்ளமை குறிப்பிடத்தக்கது
568.wav,டெல்லி அப்பல்லோ மருத்துவமனை மீது நோயாளியின் உறவினர்கள் தாக்குதல் நடத்தியதால் பரபரப்பு
569.wav,ஜிஎஸ்டி அமல் செய்வதற்கு அதிவேக செயல்பாடுள்ள தகவல் தொழில்நுட்ப நெட்வொர்க் உருவாக்குதல்
570.wav,பெரும்பாலும் தமிழ்த் திரைப்படத்துறை மற்றும் மலையாளத் திரைப்படத்துறையில் பரவலாக அறியப்படும் நடிகை ஆவார்
571.wav,கீரா நைட்லி எதிர்கால நாடக அரங்கின் நினைவாக ஒரு விருந்தில் கலந்து கொண்டார்
572.wav,பூச்சி அத்திப்பேடு கிராமத்தில் புதிய ஆரம்ப சுகாதார நிலைய கட்டுமான பணி தொடக்கம்
573.wav,போக்கிடம் இல்லாமல் தான் அரசியலுக்கு வரவில்லை என்று மக்கள் நீதி மய்யத்தின் தலைவர் கமல் ஹாசன் தெரிவித்துள்ளார்
